Datetime,ProduceType,InputLevel,SpendResource,Type,ID,Name,Rank
2021-10-13 19:13:37,GUN,NORMAL,400/91/400/30,RF,39,Mosin-Nagant,★★★★
2021-10-13 19:13:37,GUN,NORMAL,400/91/400/30,AR,69,Fr FAMAS,★★★★
2021-10-13 19:13:42,GUN,NORMAL,400/91/400/30,RF,261,QBU-88,★★★★★
2021-10-13 19:13:46,GUN,NORMAL,400/91/400/30,RF,51,FF FN49,★★
2021-10-14 13:12:54,GUN,NORMAL,400/91/400/30,RF,40,SVT-38,★★
2021-10-14 13:12:54,GUN,NORMAL,400/91/400/30,SMG,93,IDW,★★
2021-10-14 13:12:54,GUN,NORMAL,400/91/400/30,RF,41,SKS,★★
2021-10-14 13:12:54,GUN,NORMAL,400/91/400/30,RF,51,FF FN49,★★
2021-10-14 13:13:01,EQUIP,HEAVY-1,2000/500/2000/1000,SUPPRESSOR,65,AC3 Suppressor,★★★★
2021-10-14 13:33:38,EQUIP,HEAVY-1,500/500/500/500,FAIRY,16,Rescue Fairy,★
2021-10-14 13:33:38,EQUIP,HEAVY-1,500/500/500/500,ARMORPLATE,42,Type 1 Armor Plate,★★★
2021-10-14 13:33:38,EQUIP,HEAVY-1,500/500/500/500,NIGHTEQUIP,14,PEQ-5,★★★
2021-10-14 13:33:38,EQUIP,HEAVY-1,500/500/500/500,HOLO,7,EOT 516,★★★★
2021-10-14 13:33:38,EQUIP,HEAVY-1,500/500/500/500,FAIRY,25,Twin Fairies,★
2021-10-14 13:33:38,EQUIP,HEAVY-1,500/500/500/500,ARMORPLATE,42,Type 1 Armor Plate,★★★
2021-10-14 13:33:38,EQUIP,HEAVY-1,500/500/500/500,NIGHTEQUIP,14,PEQ-5,★★★
2021-10-14 19:02:47,GUN,NORMAL,400/91/400/30,RF,51,FF FN49,★★
2021-10-14 19:02:47,GUN,NORMAL,400/91/400/30,RF,47,G43,★★
2021-10-14 19:02:47,GUN,NORMAL,400/91/400/30,SMG,33,m45,★★
2021-10-14 19:02:47,GUN,NORMAL,400/91/400/30,SMG,32,Micro Uzi,★★★
2021-10-14 19:13:35,EQUIP,SPECIAL_OFFER,180/20/200/20,CLOAK,87,Ragged Cape,★★
2021-10-14 19:13:35,EQUIP,SPECIAL_OFFER,180/20/200/20,CLOAK,87,Ragged Cape,★★
2021-10-14 19:13:35,EQUIP,SPECIAL_OFFER,180/20/200/20,CLOAK,88,Camouflage Cape,★★★
2021-10-14 19:13:35,EQUIP,SPECIAL_OFFER,180/20/200/20,CLOAK,87,Ragged Cape,★★
2021-10-15 09:43:16,GUN,NORMAL,400/100/400/200,RF,44,SV-98,★★★
2021-10-15 09:43:16,GUN,NORMAL,400/100/400/200,SMG,24,PP-2000,★★
2021-10-15 09:43:16,GUN,NORMAL,400/100/400/200,RF,247,K31,★★★★
2021-10-15 09:43:16,GUN,NORMAL,400/100/400/200,RF,37,M14,★★★
2021-10-15 09:43:24,GUN,NORMAL,400/100/400/200,RF,36,Springfield,★★★★
2021-10-15 09:43:28,GUN,NORMAL,400/100/400/200,AR,63,Gr G3,★★
2021-10-15 11:47:04,GUN,NORMAL,400/100/400/200,RF,247,K31,★★★★
2021-10-15 11:47:09,GUN,NORMAL,400/100/400/200,AR,74,SIG-510,★★
2021-10-15 17:10:16,GUN,NORMAL,400/100/400/200,RF,37,M14,★★★
2021-10-15 17:10:16,GUN,NORMAL,400/100/400/200,AR,68,L85A1,★★
2021-10-15 17:10:16,GUN,NORMAL,400/100/400/200,RF,34,M1 Garand,★★★
2021-10-15 17:10:16,GUN,NORMAL,400/100/400/200,RF,36,Springfield,★★★★
2021-10-15 19:00:10,GUN,NORMAL,400/100/400/200,RF,261,QBU-88,★★★★★
2021-10-15 19:00:10,GUN,NORMAL,400/100/400/200,RF,44,SV-98,★★★
2021-10-15 19:00:10,GUN,NORMAL,400/100/400/200,RF,34,M1 Garand,★★★
2021-10-15 19:00:10,GUN,NORMAL,400/100/400/200,RF,47,G43,★★
2021-10-15 19:00:14,GUN,NORMAL,400/100/400/200,RF,235,SPR A3G,★★★★
2021-10-15 19:00:18,GUN,NORMAL,400/100/400/200,RF,51,FF FN49,★★
2021-10-15 19:00:23,GUN,NORMAL,400/100/400/200,RF,337,De Lisle,★★★★★
2021-10-15 20:42:29,GUN,NORMAL,400/100/400/200,RF,52,VM59,★★
2021-10-15 22:30:07,GUN,NORMAL,400/100/400/200,AR,133,Type63,★★
2021-10-15 22:30:07,GUN,NORMAL,400/100/400/200,RF,37,M14,★★★
2021-10-16 00:02:43,GUN,NORMAL,400/100/400/200,RF,37,M14,★★★
2021-10-16 00:02:43,GUN,NORMAL,400/100/400/200,AR,68,L85A1,★★
2021-10-16 10:48:25,GUN,NORMAL,400/100/400/200,SMG,93,IDW,★★
2021-10-16 10:48:25,GUN,NORMAL,400/100/400/200,RF,40,SVT-38,★★
2021-10-16 10:48:25,GUN,NORMAL,400/100/400/200,AR,70,FF FNC,★★★
2021-10-16 10:48:26,GUN,NORMAL,400/100/400/200,RF,41,SKS,★★
2021-10-16 19:04:17,GUN,NORMAL,400/91/400/30,SMG,22,PPS-43,★★★
2021-10-16 19:04:17,GUN,NORMAL,400/91/400/30,RF,39,Mosin-Nagant,★★★★
2021-10-16 19:04:17,GUN,NORMAL,400/91/400/30,RF,40,SVT-38,★★
2021-10-16 19:04:17,GUN,NORMAL,400/91/400/30,AR,71,Galil,★★
2021-10-16 19:04:31,GUN,NORMAL,400/100/400/200,RF,36,Springfield,★★★★
2021-10-16 19:04:31,GUN,NORMAL,400/100/400/200,RF,40,SVT-38,★★
2021-10-16 19:04:31,GUN,NORMAL,400/100/400/200,RF,37,M14,★★★
2021-10-16 19:04:31,GUN,NORMAL,400/100/400/200,SMG,32,Micro Uzi,★★★
2021-10-16 19:04:37,GUN,NORMAL,400/100/400/200,RF,34,M1 Garand,★★★
2021-10-16 19:04:37,GUN,NORMAL,400/100/400/200,AR,70,FF FNC,★★★
2021-10-16 19:04:37,GUN,NORMAL,400/100/400/200,RF,47,G43,★★
2021-10-16 19:04:37,GUN,NORMAL,400/100/400/200,RF,41,SKS,★★
2021-10-16 19:04:44,GUN,NORMAL,400/100/400/200,RF,39,Mosin-Nagant,★★★★
2021-10-16 19:04:44,GUN,NORMAL,400/100/400/200,RF,41,SKS,★★
2021-10-16 19:04:48,GUN,NORMAL,400/100/400/200,RF,52,VM59,★★
2021-10-16 19:04:54,GUN,NORMAL,400/100/400/200,AR,118,9A-91,★★★★
2021-10-16 19:04:54,GUN,NORMAL,400/100/400/200,RF,44,SV-98,★★★
2021-10-16 19:04:54,GUN,NORMAL,400/100/400/200,RF,47,G43,★★
2021-10-16 19:04:54,GUN,NORMAL,400/100/400/200,RF,34,M1 Garand,★★★
2021-10-16 19:05:00,GUN,NORMAL,400/100/400/200,RF,52,VM59,★★
2021-10-16 19:05:00,GUN,NORMAL,400/100/400/200,RF,47,G43,★★
2021-10-16 19:05:00,GUN,NORMAL,400/100/400/200,RF,257,M200,★★★★★
2021-10-16 19:05:00,GUN,NORMAL,400/100/400/200,SMG,27,Skorpion,★★★
2021-10-16 19:05:08,GUN,NORMAL,400/100/400/200,RF,41,SKS,★★
2021-10-16 19:05:08,GUN,NORMAL,400/100/400/200,RF,148,IWS 2000,★★★★★
2021-10-16 19:05:08,GUN,NORMAL,400/100/400/200,RF,95,Type88,★★★
2021-10-16 19:05:08,GUN,NORMAL,400/100/400/200,RF,235,SPR A3G,★★★★
2021-10-16 19:05:16,GUN,NORMAL,400/100/400/200,RF,305,Tabuk,★★★★
2021-10-16 19:05:16,GUN,NORMAL,400/100/400/200,RF,34,M1 Garand,★★★
2021-10-16 19:05:16,GUN,NORMAL,400/100/400/200,RF,52,VM59,★★
2021-10-16 19:05:16,GUN,NORMAL,400/100/400/200,RF,34,M1 Garand,★★★
2021-10-16 19:05:22,GUN,NORMAL,400/100/400/200,RF,40,SVT-38,★★
2021-10-16 19:05:22,GUN,NORMAL,400/100/400/200,SMG,26,Gr MP5,★★★★
2021-10-16 19:05:22,GUN,NORMAL,400/100/400/200,RF,44,SV-98,★★★
2021-10-16 19:05:22,GUN,NORMAL,400/100/400/200,RF,51,FF FN49,★★
2021-10-16 19:05:27,GUN,NORMAL,400/100/400/200,RF,47,G43,★★
2021-10-16 19:05:27,GUN,NORMAL,400/100/400/200,RF,34,M1 Garand,★★★
2021-10-16 19:05:27,GUN,NORMAL,400/100/400/200,RF,198,Carcano M91/38,★★★★★
2021-10-16 19:05:27,GUN,NORMAL,400/100/400/200,RF,42,PTRD,★★★★
2021-10-16 19:05:33,GUN,NORMAL,400/100/400/200,RF,95,Type88,★★★
2021-10-16 19:05:33,GUN,NORMAL,400/100/400/200,AR,71,Galil,★★
2021-10-16 19:05:33,GUN,NORMAL,400/100/400/200,RF,51,FF FN49,★★
2021-10-16 19:05:33,GUN,NORMAL,400/100/400/200,RF,44,SV-98,★★★
2021-10-16 19:05:40,GUN,NORMAL,400/100/400/200,RF,47,G43,★★
2021-10-16 19:05:40,GUN,NORMAL,400/100/400/200,RF,51,FF FN49,★★
2021-10-16 19:05:40,GUN,NORMAL,400/100/400/200,RF,41,SKS,★★
2021-10-16 19:05:40,GUN,NORMAL,400/100/400/200,RF,46,Kar98k,★★★★★
2021-10-16 19:05:46,GUN,NORMAL,400/100/400/200,RF,37,M14,★★★
2021-10-16 19:05:46,GUN,NORMAL,400/100/400/200,RF,337,De Lisle,★★★★★
2021-10-16 19:05:46,GUN,NORMAL,400/100/400/200,SMG,16,Thompson,★★★★★
2021-10-16 19:05:46,GUN,NORMAL,400/100/400/200,RF,37,M14,★★★
2021-10-16 19:05:52,GUN,NORMAL,400/100/400/200,RF,40,SVT-38,★★
2021-10-16 19:05:52,GUN,NORMAL,400/100/400/200,SMG,26,Gr MP5,★★★★
2021-10-16 19:05:52,GUN,NORMAL,400/100/400/200,RF,47,G43,★★
2021-10-16 19:05:52,GUN,NORMAL,400/100/400/200,RF,37,M14,★★★
2021-10-16 19:05:58,GUN,NORMAL,400/100/400/200,AR,237,SAR-21,★★★★
2021-10-16 19:05:58,GUN,NORMAL,400/100/400/200,RF,51,FF FN49,★★
2021-10-16 19:05:58,GUN,NORMAL,400/100/400/200,RF,39,Mosin-Nagant,★★★★
2021-10-16 19:05:58,GUN,NORMAL,400/100/400/200,SMG,93,IDW,★★
2021-10-16 19:06:03,GUN,NORMAL,400/100/400/200,AR,63,Gr G3,★★
2021-10-16 19:06:03,GUN,NORMAL,400/100/400/200,RF,337,De Lisle,★★★★★
2021-10-16 19:06:03,GUN,NORMAL,400/100/400/200,AR,216,XM8,★★★★
2021-10-16 19:06:03,GUN,NORMAL,400/100/400/200,RF,34,M1 Garand,★★★
2021-10-16 19:06:09,GUN,NORMAL,400/100/400/200,RF,39,Mosin-Nagant,★★★★
2021-10-16 19:06:09,GUN,NORMAL,400/100/400/200,RF,197,Carcano M1891,★★★★★
2021-10-16 19:06:09,GUN,NORMAL,400/100/400/200,RF,41,SKS,★★
2021-10-16 19:06:09,GUN,NORMAL,400/100/400/200,RF,305,Tabuk,★★★★
2021-10-16 19:06:16,GUN,NORMAL,400/100/400/200,RF,36,Springfield,★★★★
2021-10-16 19:06:16,GUN,NORMAL,400/100/400/200,AR,68,L85A1,★★
2021-10-16 19:06:16,GUN,NORMAL,400/100/400/200,RF,51,FF FN49,★★
2021-10-16 19:06:16,GUN,NORMAL,400/100/400/200,AR,63,Gr G3,★★
2021-10-16 19:06:25,GUN,NORMAL,400/91/400/30,RF,52,VM59,★★
2021-10-16 19:06:25,GUN,NORMAL,400/91/400/30,RF,34,M1 Garand,★★★
2021-10-16 19:06:25,GUN,NORMAL,400/91/400/30,SMG,33,m45,★★
2021-10-16 19:06:25,GUN,NORMAL,400/91/400/30,AR,58,AK-47,★★★
2021-10-16 19:06:31,GUN,NORMAL,400/91/400/30,AR,63,Gr G3,★★
2021-10-16 19:06:31,GUN,NORMAL,400/91/400/30,RF,34,M1 Garand,★★★
2021-10-16 19:06:31,GUN,NORMAL,400/91/400/30,SMG,17,M3,★★
2021-10-16 19:06:31,GUN,NORMAL,400/91/400/30,RF,41,SKS,★★
2021-10-16 19:06:36,GUN,NORMAL,400/91/400/30,RF,329,SVCh,★★★★★
2021-10-16 19:06:36,GUN,NORMAL,400/91/400/30,RF,261,QBU-88,★★★★★
2021-10-16 19:06:36,GUN,NORMAL,400/91/400/30,RF,37,M14,★★★
2021-10-16 19:06:36,GUN,NORMAL,400/91/400/30,RF,40,SVT-38,★★
2021-10-17 19:00:20,GUN,NORMAL,130/130/130/30,SMG,94,Type64,★★
2021-10-17 19:00:20,GUN,NORMAL,130/130/130/30,HG,14,Astra,★★★
2021-10-17 19:00:20,GUN,NORMAL,130/130/130/30,HG,3,M9,★★★
2021-10-17 19:00:20,GUN,NORMAL,130/130/130/30,HG,9,P38,★★
2021-10-17 19:00:27,EQUIP,SPECIAL_OFFER,180/20/200/20,CLOAK,87,Ragged Cape,★★
2021-10-17 19:00:27,EQUIP,SPECIAL_OFFER,180/20/200/20,CLOAK,88,Camouflage Cape,★★★
2021-10-17 19:00:27,EQUIP,SPECIAL_OFFER,180/20/200/20,CLOAK,87,Ragged Cape,★★
2021-10-17 19:00:27,EQUIP,SPECIAL_OFFER,180/20/200/20,CLOAK,89,Urban Camouflage Cape,★★★★
2021-10-17 20:13:43,EQUIP,HEAVY-1,500/500/500/500,TEXO,38,IOP T2 Exoskeleton,★★★
2021-10-17 20:13:43,EQUIP,HEAVY-1,500/500/500/500,NIGHTEQUIP,14,PEQ-5,★★★
2021-10-17 20:13:43,EQUIP,HEAVY-1,500/500/500/500,OPTICAL,3,PSO-1,★★★★
2021-10-17 20:13:43,EQUIP,HEAVY-1,500/500/500/500,FAIRY,1,Warrior Fairy,★
2021-10-17 21:57:11,EQUIP,HEAVY-1,500/500/500/500,FAIRY,15,Command Fairy,★
2021-10-17 21:57:11,EQUIP,HEAVY-1,500/500/500/500,XEXO,57,IOP X3 Exoskeleton,★★★★
2021-10-17 21:57:11,EQUIP,HEAVY-1,500/500/500/500,XEXO,57,IOP X3 Exoskeleton,★★★★
2021-10-18 19:19:32,EQUIP,SPECIAL_OFFER,180/20/200/20,CLOAK,87,Ragged Cape,★★
2021-10-18 19:19:32,EQUIP,SPECIAL_OFFER,180/20/200/20,CLOAK,87,Ragged Cape,★★
2021-10-18 19:19:32,EQUIP,SPECIAL_OFFER,180/20/200/20,CLOAK,88,Camouflage Cape,★★★
2021-10-18 19:19:32,EQUIP,SPECIAL_OFFER,180/20/200/20,CLOAK,87,Ragged Cape,★★
2021-10-18 19:19:40,GUN,NORMAL,130/130/130/30,HG,139,Bren Ten,★★
2021-10-18 19:19:40,GUN,NORMAL,130/130/130/30,HG,2,M1911,★★
2021-10-18 19:19:40,GUN,NORMAL,130/130/130/30,HG,9,P38,★★
2021-10-18 19:19:40,GUN,NORMAL,130/130/130/30,HG,6,Tokarev,★★★
2021-10-19 22:21:24,GUN,NORMAL,130/130/130/30,HG,10,PPK,★★
2021-10-19 22:21:24,GUN,NORMAL,130/130/130/30,HG,7,Stechkin,★★★★
2021-10-19 22:21:24,GUN,NORMAL,130/130/130/30,SMG,18,Ingram,★★★
2021-10-19 22:21:24,GUN,NORMAL,130/130/130/30,HG,13,Type92,★★★
2021-10-19 22:21:32,EQUIP,SPECIAL_OFFER,180/20/200/20,CLOAK,87,Ragged Cape,★★
2021-10-19 22:21:32,EQUIP,SPECIAL_OFFER,180/20/200/20,CLOAK,88,Camouflage Cape,★★★
2021-10-19 22:21:32,EQUIP,SPECIAL_OFFER,180/20/200/20,CLOAK,87,Ragged Cape,★★
2021-10-19 22:21:32,EQUIP,SPECIAL_OFFER,180/20/200/20,CLOAK,87,Ragged Cape,★★
2021-10-20 19:14:52,GUN,NORMAL,130/130/130/30,HG,1,SAA,★★★★
2021-10-20 19:14:52,GUN,NORMAL,130/130/130/30,HG,5,M1895,★★
2021-10-20 19:14:52,GUN,NORMAL,130/130/130/30,HG,139,Bren Ten,★★
2021-10-20 19:14:52,GUN,NORMAL,130/130/130/30,HG,2,M1911,★★
2021-10-20 19:15:00,EQUIP,SPECIAL_OFFER,180/20/200/20,CLOAK,87,Ragged Cape,★★
2021-10-20 19:15:00,EQUIP,SPECIAL_OFFER,180/20/200/20,CLOAK,87,Ragged Cape,★★
2021-10-20 19:15:00,EQUIP,SPECIAL_OFFER,180/20/200/20,CLOAK,87,Ragged Cape,★★
2021-10-20 19:15:00,EQUIP,SPECIAL_OFFER,180/20/200/20,CLOAK,89,Urban Camouflage Cape,★★★★
2021-10-21 19:07:19,GUN,NORMAL,130/130/130/30,HG,90,FF FNP9,★★
2021-10-21 19:07:19,GUN,NORMAL,130/130/130/30,HG,10,PPK,★★
2021-10-21 19:07:19,GUN,NORMAL,130/130/130/30,HG,97,M950A,★★★★★
2021-10-21 19:07:19,GUN,NORMAL,130/130/130/30,SMG,18,Ingram,★★★
2021-10-22 12:41:48,EQUIP,HEAVY-1,500/500/500/500,OPTICAL,2,LRA 2-12x50,★★★
2021-10-22 12:41:48,EQUIP,HEAVY-1,500/500/500/500,FAIRY,9,Airstrike Fairy,★
2021-10-22 12:41:48,EQUIP,HEAVY-1,500/500/500/500,OPTICAL,3,PSO-1,★★★★
2021-10-22 12:41:48,EQUIP,HEAVY-1,500/500/500/500,OPTICAL,2,LRA 2-12x50,★★★
2021-10-22 16:54:48,EQUIP,HEAVY-1,2000/500/2000/1000,ARMORPLATE,42,Type 1 Armor Plate,★★★
2021-10-22 19:55:57,GUN,NORMAL,130/130/130/30,HG,11,P08,★★★
2021-10-22 19:55:57,GUN,NORMAL,130/130/130/30,HG,91,MP-446,★★
2021-10-22 19:55:57,GUN,NORMAL,130/130/130/30,HG,9,P38,★★
2021-10-22 19:55:57,GUN,NORMAL,130/130/130/30,HG,248,Jericho,★★★★
2021-10-22 19:56:11,EQUIP,SPECIAL_OFFER,180/20/200/20,CLOAK,87,Ragged Cape,★★
2021-10-22 19:56:11,EQUIP,SPECIAL_OFFER,180/20/200/20,CLOAK,87,Ragged Cape,★★
2021-10-22 19:56:11,EQUIP,SPECIAL_OFFER,180/20/200/20,CLOAK,88,Camouflage Cape,★★★
2021-10-22 19:56:11,EQUIP,SPECIAL_OFFER,180/20/200/20,CLOAK,87,Ragged Cape,★★
2021-10-23 19:34:06,GUN,NORMAL,400/91/400/30,RF,257,M200,★★★★★
2021-10-23 19:34:06,GUN,NORMAL,400/91/400/30,SMG,18,Ingram,★★★
2021-10-23 19:34:06,GUN,NORMAL,400/91/400/30,SMG,16,Thompson,★★★★★
2021-10-23 19:34:06,GUN,NORMAL,400/91/400/30,RF,52,VM59,★★
2021-10-23 19:34:46,GUN,NORMAL,800/800/100/400,MG,149,AEK-999,★★★★
2021-10-23 19:34:46,GUN,NORMAL,800/800/100/400,MG,88,MG3,★★★★
2021-10-23 19:34:56,GUN,NORMAL,800/800/100/400,SMG,32,Micro Uzi,★★★
2021-10-23 19:34:56,GUN,NORMAL,800/800/100/400,MG,81,LWMMG,★★
2021-10-23 19:34:56,GUN,NORMAL,800/800/100/400,MG,263,Gr MG36,★★★★★
2021-10-23 19:34:56,GUN,NORMAL,800/800/100/400,MG,88,MG3,★★★★
2021-10-23 20:55:50,GUN,NORMAL,130/130/130/30,HG,9,P38,★★
2021-10-23 21:49:25,EQUIP,SPECIAL_OFFER,100/80/10/100,TEXO,37,IOP T1 Exoskeleton,★★
2021-10-23 21:49:25,EQUIP,SPECIAL_OFFER,100/80/10/100,XEXO,56,IOP X2 Exoskeleton,★★★
2021-10-23 21:49:25,EQUIP,SPECIAL_OFFER,100/80/10/100,TEXO,37,IOP T1 Exoskeleton,★★
2021-10-23 21:49:25,EQUIP,SPECIAL_OFFER,100/80/10/100,TEXO,38,IOP T2 Exoskeleton,★★★
2021-10-23 21:50:02,GUN,NORMAL,130/130/130/30,HG,91,MP-446,★★
2021-10-23 21:50:02,GUN,NORMAL,130/130/130/30,HG,90,FF FNP9,★★
2021-10-23 22:25:05,GUN,NORMAL,130/130/130/30,HG,212,K5,★★★★
2021-10-23 22:25:05,GUN,NORMAL,130/130/130/30,SMG,93,IDW,★★
2021-10-24 12:56:27,GUN,NORMAL,800/800/100/400,AR,262,EM-2,★★★★
2021-10-24 12:56:27,GUN,NORMAL,800/800/100/400,AR,107,FF F2000,★★
2021-10-24 12:56:27,GUN,NORMAL,800/800/100/400,SMG,25,MP40,★★
2021-10-24 12:56:27,GUN,NORMAL,800/800/100/400,SMG,304,SAF,★★★★
2021-10-24 14:51:01,GUN,NORMAL,800/800/100/400,MG,87,MG34,★★
2021-10-24 15:20:10,GUN,NORMAL,800/800/100/400,AR,118,9A-91,★★★★
2021-10-24 16:25:25,GUN,NORMAL,800/800/100/400,MG,80,M1919A4,★★★
2021-10-24 16:46:52,GUN,NORMAL,800/800/100/400,SMG,101,UMP9,★★★★
2021-10-24 19:00:56,GUN,NORMAL,800/800/100/400,AR,118,9A-91,★★★★
2021-10-24 19:01:00,GUN,NORMAL,800/800/100/400,SMG,18,Ingram,★★★
2021-10-24 19:01:15,GUN,NORMAL,800/800/100/400,MG,238,QJY-88,★★★★★
2021-10-24 19:01:19,GUN,NORMAL,800/800/100/400,SMG,17,M3,★★
2021-10-24 19:18:09,GUN,NORMAL,800/800/100/400,MG,82,DP28,★★
2021-10-25 07:32:03,GUN,NORMAL,800/800/100/400,MG,81,LWMMG,★★
2021-10-25 07:32:03,GUN,NORMAL,800/800/100/400,MG,238,QJY-88,★★★★★
2021-10-25 07:32:03,GUN,NORMAL,800/800/100/400,SMG,137,PP-19-01,★★★★
2021-10-25 07:32:03,GUN,NORMAL,800/800/100/400,MG,87,MG34,★★
2021-10-25 14:13:41,GUN,NORMAL,800/800/100/400,AR,133,Type63,★★
2021-10-25 14:13:41,GUN,NORMAL,800/800/100/400,MG,87,MG34,★★
2021-10-25 14:13:41,GUN,NORMAL,800/800/100/400,SMG,92,Spectre M4,★★
2021-10-25 14:13:41,GUN,NORMAL,800/800/100/400,MG,75,M1918,★★★★
2021-10-25 14:13:50,GUN,NORMAL,800/800/100/400,MG,82,DP28,★★
2021-10-25 16:39:57,GUN,NORMAL,800/800/100/400,MG,292,RPK-16,★★★★★
2021-10-25 16:40:01,GUN,NORMAL,800/800/100/400,MG,81,LWMMG,★★
2021-10-25 16:40:06,GUN,NORMAL,800/800/100/400,MG,109,Gr MG5,★★★★★
2021-10-25 16:40:09,GUN,NORMAL,800/800/100/400,SMG,92,Spectre M4,★★
2021-10-25 16:40:20,GUN,NORMAL,800/800/100/400,SMG,137,PP-19-01,★★★★
2021-10-25 16:40:24,GUN,NORMAL,800/800/100/400,MG,173,PKP,★★★★★
2021-10-25 16:40:27,GUN,NORMAL,800/800/100/400,MG,110,FG42,★★
2021-10-25 16:40:32,GUN,NORMAL,800/800/100/400,AR,63,Gr G3,★★
2021-10-25 16:40:35,GUN,NORMAL,800/800/100/400,MG,110,FG42,★★
2021-10-25 16:40:38,GUN,NORMAL,800/800/100/400,AR,71,Galil,★★
2021-10-25 16:40:44,GUN,NORMAL,800/800/100/400,AR,107,FF F2000,★★
2021-10-25 16:40:47,GUN,NORMAL,800/800/100/400,SMG,94,Type64,★★
2021-10-25 16:40:52,GUN,NORMAL,800/800/100/400,MG,88,MG3,★★★★
2021-10-25 16:40:55,GUN,NORMAL,800/800/100/400,MG,149,AEK-999,★★★★
2021-10-25 16:40:58,GUN,NORMAL,800/800/100/400,MG,89,Bren,★★★
2021-10-25 16:41:01,GUN,NORMAL,800/800/100/400,MG,78,M60,★★★★
2021-10-25 16:41:04,GUN,NORMAL,800/800/100/400,MG,80,M1919A4,★★★
2021-10-25 16:41:07,GUN,NORMAL,800/800/100/400,MG,82,DP28,★★
2021-10-25 16:41:12,GUN,NORMAL,800/800/100/400,SMG,32,Micro Uzi,★★★
2021-10-25 16:46:33,GUN,NORMAL,800/800/100/400,MG,85,PK,★★★★
2021-10-25 16:46:36,GUN,NORMAL,800/800/100/400,MG,238,QJY-88,★★★★★
2021-10-25 16:46:38,GUN,NORMAL,800/800/100/400,MG,85,PK,★★★★
2021-10-25 16:46:41,GUN,NORMAL,800/800/100/400,SMG,33,m45,★★
2021-10-25 18:06:46,GUN,NORMAL,800/800/100/400,MG,264,Chauchat,★★★★
2021-10-25 18:06:46,GUN,NORMAL,800/800/100/400,MG,110,FG42,★★
2021-10-25 18:06:46,GUN,NORMAL,800/800/100/400,MG,75,M1918,★★★★
2021-10-25 18:07:18,GUN,NORMAL,800/800/100/400,MG,112,Negev,★★★★★
2021-10-25 18:07:25,GUN,NORMAL,800/800/100/400,MG,111,AAT-52,★★
2021-10-25 18:07:28,GUN,NORMAL,800/800/100/400,SMG,94,Type64,★★
2021-10-25 18:07:32,GUN,NORMAL,800/800/100/400,MG,111,AAT-52,★★
2021-10-25 19:09:00,EQUIP,NORMAL,50/250/150/150,BUCKSHOT,73,#1 Buckshot,★★
2021-10-25 19:09:00,EQUIP,NORMAL,50/250/150/150,HV,29,FMJ High-Velocity Ammo,★★
2021-10-25 19:09:00,EQUIP,NORMAL,50/250/150/150,HP,72,ILM Hollow-Point Ammo,★★★★★
2021-10-25 19:09:00,EQUIP,NORMAL,50/250/150/150,AP,17,M61 Armor-Piercing Ammo,★★
2021-10-26 21:09:45,GUN,NORMAL,130/130/130/30,HG,11,P08,★★★
2021-10-26 21:09:45,GUN,NORMAL,130/130/130/30,HG,9,P38,★★
2021-10-26 21:09:45,GUN,NORMAL,130/130/130/30,HG,1,SAA,★★★★
2021-10-26 21:09:45,GUN,NORMAL,130/130/130/30,HG,9,P38,★★
2021-10-26 21:09:57,EQUIP,SPECIAL_OFFER,100/80/10/100,XEXO,56,IOP X2 Exoskeleton,★★★
2021-10-26 21:09:57,EQUIP,SPECIAL_OFFER,100/80/10/100,XEXO,56,IOP X2 Exoskeleton,★★★
2021-10-26 21:09:57,EQUIP,SPECIAL_OFFER,100/80/10/100,TEXO,38,IOP T2 Exoskeleton,★★★
2021-10-26 21:09:57,EQUIP,SPECIAL_OFFER,100/80/10/100,TEXO,37,IOP T1 Exoskeleton,★★
2021-10-26 21:09:57,EQUIP,SPECIAL_OFFER,100/80/10/100,TEXO,37,IOP T1 Exoskeleton,★★
2021-10-26 21:09:57,EQUIP,SPECIAL_OFFER,100/80/10/100,TEXO,37,IOP T1 Exoskeleton,★★
2021-10-26 21:09:57,EQUIP,SPECIAL_OFFER,100/80/10/100,XEXO,57,IOP X3 Exoskeleton,★★★★
2021-10-26 21:09:57,EQUIP,SPECIAL_OFFER,100/80/10/100,XEXO,55,IOP X1 Exoskeleton,★★
2021-10-27 19:20:38,GUN,NORMAL,130/130/130/30,HG,9,P38,★★
2021-10-27 19:20:38,GUN,NORMAL,130/130/130/30,HG,123,P99,★★★
2021-10-27 19:20:38,GUN,NORMAL,130/130/130/30,HG,14,Astra,★★★
2021-10-27 19:20:38,GUN,NORMAL,130/130/130/30,SMG,33,m45,★★
2021-10-27 19:20:49,EQUIP,NORMAL,10/10/10/10,SUPPRESSOR,63,AC1 Suppressor,★★
2021-10-27 19:20:49,EQUIP,NORMAL,10/10/10/10,CLOAK,87,Ragged Cape,★★
2021-10-27 19:20:49,EQUIP,NORMAL,10/10/10/10,ARMORPLATE,42,Type 1 Armor Plate,★★★
2021-10-27 19:20:49,EQUIP,NORMAL,10/10/10/10,CLOAK,87,Ragged Cape,★★
2021-10-28 19:00:54,GUN,NORMAL,130/130/130/30,SMG,92,Spectre M4,★★
2021-10-28 19:00:54,GUN,NORMAL,130/130/130/30,HG,10,PPK,★★
2021-10-28 19:00:54,GUN,NORMAL,130/130/130/30,SMG,18,Ingram,★★★
